date,market,regime,fold,p_lab_up_10,p_lab_dn_05,p_lab_dn_10,exp_downside,net,outcome,pump20_hit,eod_ret,up_high_ret,down_low_ret,next_close_ret,R1,policy,sort_col,p_lab_sus3,lab_sus3,rr_sus3,p_lab_sus5,lab_sus5,rr_sus5,p_lab_sus_net,lab_sus_net,rr_sus_net,p_lab_fwd1,lab_fwd1,rr_fwd1
2025-07-02,KRW-JUP,bull_quiet,3,0.09223833313025466,0.32776897770196173,0.03252923976608187,-0.043305139897714895,0.0485,tp,0,0.05070229530661008,0.06903048989379745,-0.013018156903050526,0.02135637430713877,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.10266474549491938
2025-07-02,KRW-T,bull_quiet,3,0.03374756335282651,0.32776897770196173,0.04825149262824418,-0.043305139897714895,-0.0315,sl,0,0.025652985074579027,0.038246268656668025,-0.043376865671686304,-0.002273760800408975,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.10266474549491938
2025-07-02,KRW-JTO,bull_quiet,3,0.06164717348927875,0.32776897770196173,0.08418615984405459,-0.043305139897714895,0.0485,tp,0,0.050267379679143964,0.05704099821746844,-0.016755793226381765,-0.02172437202987132,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.10266474549491938
2025-07-03,KRW-ANIME,bull_quiet,3,0.04276836846594371,0.055190058479532164,0.0024369440721335447,-0.020896054023721786,0.008225158562367886,eod,0,0.009725158562325253,0.03382663847775769,-0.012262156448244577,-0.04857621440539994,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.17205497624692084
2025-07-03,KRW-BERA,bull_quiet,3,0.09223833313025466,0.12999512670565302,0.005847953216374269,-0.027819332246773798,-0.012428961748633892,eod,0,-0.010928961748634225,0.031105506515342274,-0.026902059688945323,-0.03952401189970289,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.14851364522417151
2025-07-03,KRW-INJ,bull_quiet,3,0.13352826510721247,0.12999512670565302,0.020957719020348483,-0.027819332246773798,0.0485,tp,0,0.01822916666666652,0.06640624999999978,-0.005208333333333481,-0.05690537084398983,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.14851364522417151
2025-07-04,KRW-JUP,bull_quiet,3,0.09223833313025466,0.2631578947368421,0.020957719020348483,-0.037969218847233185,-0.0315,sl,0,-0.05159744408945832,0.0178913738019153,-0.06565495207667893,0.007748020885967488,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.16727582846003902
2025-07-04,KRW-ALGO,bull_quiet,3,0.03374756335282651,0.08395272328500061,0.0004873294346978557,-0.024285320697783275,-0.0315,sl,0,-0.044354838709681266,0.008064516129028254,-0.05241935483871352,0.008438818565396522,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.1432923114414524
2025-07-04,KRW-RAY,bull_quiet,3,0.09223833313025466,0.08395272328500061,0.0024369440721335447,-0.024285320697783275,-0.0315,sl,0,-0.04248810333106756,0.015975526852481048,-0.06356220258327694,0.012779552715654674,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.1432923114414524
2025-07-05,KRW-XRP,bull_quiet,3,0.0009746588693957114,0.018518518518518517,0.0024369440721335447,-0.015692928384700724,-0.0018294892915980397,eod,0,-0.0003294892915983727,0.005930807248764047,-0.0049423393739705945,0.018127883981542192,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.07883739716321658
2025-07-05,KRW-ARDR,bull_quiet,3,0.021442495126705652,0.055190058479532164,0.0004873294346978557,-0.020896054023721786,-0.013426605504587128,eod,0,-0.011926605504596122,0.003669724770632987,-0.025688073394504296,-0.005571030640677765,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.07066276803118908
2025-07-05,KRW-BEAM,bull_quiet,3,0.13352826510721247,0.21311075910807847,0.03252923976608187,-0.034042297659439696,-0.008039235412474808,eod,0,-0.006539235412599709,0.025653923541118617,-0.027162977867325577,0.07810126582264831,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,1.0,0.06539801282174607
2025-07-06,KRW-MEW,bull_quiet,3,0.04276836846594371,0.16593567251461988,0.005847953216374269,-0.030763835912933784,0.0485,tp,0,0.04620918649666694,0.07360265633617225,-0.010791366906748423,-0.02539010843717926,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.06130936221183314
2025-07-06,KRW-BCH,bull_quiet,3,0.0009746588693957114,0.055190058479532164,0.0,-0.020896054023721786,-0.003141546037904784,eod,0,-0.0016415460379047841,0.014773914341143168,-0.015818534547082486,0.014050822122571027,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.042165857202202936
2025-07-06,KRW-NEO,bull_quiet,3,0.011575484342634336,0.08395272328500061,0.0024369440721335447,-0.024285320697783275,0.0026920216362407725,eod,0,0.0041920216362405505,0.016497633536173062,-0.015145368492224587,-0.00013466199838418902,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.04190010322572063
2025-07-07,KRW-COW,bull_quiet,3,0.06164717348927875,0.12999512670565302,0.005847953216374269,-0.027819332246773798,-0.006727781926810948,eod,0,-0.005227781926813502,0.009210853871045366,-0.020662185710731973,0.1066066066066036,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,1.0,0.14851364522417151
2025-07-07,KRW-PENGU,bull_quiet,3,0.13352826510721247,0.32776897770196173,0.08418615984405459,-0.043305139897714895,-0.0315,sl,0,-0.08118081180816028,0.0013837638375924222,-0.10101476014764288,0.01907630522083248,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.10266474549491938
2025-07-07,KRW-NEAR,bull_quiet,3,0.03374756335282651,0.08395272328500061,0.005847953216374269,-0.024285320697783275,-0.0075585661393469655,eod,0,-0.006058566139347299,0.012453719286435128,-0.017839111410299813,0.0348797832712493,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,1.0,0.08541488972828074
2025-07-08,KRW-HIVE,bull_quiet,3,0.03374756335282651,0.055190058479532164,0.0004873294346978557,-0.020896054023721786,0.0485,tp,0,0.028809441166257832,0.07532106907323466,-0.0003471017008019883,0.0020242914979722304,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.08893762183235866
2025-07-08,KRW-AKT,bull_quiet,3,0.03374756335282651,0.055190058479532164,0.005847953216374269,-0.020896054023721786,0.00402104899930983,eod,0,0.005521048999309164,0.01725327812284272,-0.012422360248447784,0.05628002745367122,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,1.0,0.08893762183235866
2025-07-08,KRW-DRIFT,bull_quiet,3,0.021442495126705652,0.08395272328500061,0.005847953216374269,-0.024285320697783275,0.0485,tp,0,0.006969297419474607,0.08193633452627402,-0.005462422301753644,0.007669285447061247,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,0.0,0.08541488972828074
2025-07-09,KRW-TAIKO,bull_quiet,3,0.09223833313025466,0.08395272328500061,0.0,-0.024285320697783275,0.009183367102597208,eod,0,0.010683367102595431,0.016209246638421604,-0.027629397679132417,0.03462730089301802,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,1.0,0.10854240342065241
2025-07-09,KRW-ATH,bull_quiet,3,0.011575484342634336,0.018518518518518517,0.005847953216374269,-0.015692928384700724,0.019430873037730667,eod,0,0.02093087303770247,0.026438997521315732,-0.005783530707821449,0.06285405988667203,,C1_fwd1_rr,rr_fwd1,,,,,,,,,,,1.0,0.10733430799220273
