date,coin,crowd_q,btc_regime,net_eod_d1,has_path,net_tp5_sl3,oc_tp5_sl3,net_eod15,oc_eod15,net_tp5_sl5,oc_tp5_sl5,net_tp10_sl3,oc_tp10_sl3,net_noSL_eod,oc_noSL_eod
2025-07-21,KRW-LSK,low,bull_quiet,0.01891424526896129,True,0.018914245268961294,eod,0.018914245268961294,eod,0.018914245268961294,eod,0.018914245268961294,eod,0.018914245268961294,eod
2025-07-03,KRW-MANA,low,bull_quiet,0.015074585635359185,True,0.015074585635359185,eod,0.015074585635359185,eod,0.015074585635359185,eod,0.015074585635359185,eod,0.015074585635359185,eod
2025-09-06,KRW-MANA,high,bull_quiet,-0.01715995525727071,True,-0.01715995525727071,eod,-0.01715995525727071,eod,-0.01715995525727071,eod,-0.01715995525727071,eod,-0.01715995525727071,eod
2025-09-14,KRW-MANA,mid,bull_quiet,-0.05238062622309197,True,-0.0315,sl,-0.052380626223091975,eod,-0.051500000000000004,sl,-0.0315,sl,-0.052380626223091975,eod
2025-06-07,KRW-MANTRA,low,bull_quiet,0.013962672143029764,True,0.013962672143029766,eod,0.013962672143029766,eod,0.013962672143029766,eod,0.013962672143029766,eod,0.013962672143029766,eod
2025-07-15,KRW-MANTRA,low,bull_quiet,-0.02422038776128449,True,-0.0315,sl,-0.02422038776128449,eod,-0.051500000000000004,sl,-0.0315,sl,-0.02422038776128449,eod
2025-07-21,KRW-MANTRA,high,bull_quiet,-0.08280745658835548,True,-0.0315,sl,-0.08280745658835548,eod,-0.051500000000000004,sl,-0.0315,sl,-0.08280745658835548,eod
2025-08-04,KRW-MANTRA,mid,bull_quiet,0.01844301994301994,True,0.0485,tp,0.018443019943019945,eod,0.0485,tp,0.018443019943019945,eod,0.018443019943019945,eod
2025-08-07,KRW-MANTRA,high,bull_quiet,-0.01949485861182515,True,-0.0315,sl,-0.01949485861182515,eod,-0.01949485861182515,eod,-0.0315,sl,-0.01949485861182515,eod
2025-09-28,KRW-MANTRA,low,bull_quiet,-0.04819260700389099,True,-0.0315,sl,-0.048192607003891,eod,-0.051500000000000004,sl,-0.0315,sl,-0.048192607003891,eod
2025-10-13,KRW-MANTRA,low,bull_quiet,0.2514411764705882,True,-0.0315,sl,0.2514411764705882,eod,0.0485,tp,-0.0315,sl,0.2514411764705882,eod
2025-10-14,KRW-MANTRA,low,bull_quiet,-0.06722769953051638,True,-0.0315,sl,-0.06722769953051638,eod,-0.051500000000000004,sl,-0.0315,sl,-0.06722769953051638,eod
2025-06-02,KRW-MASK,high,bull_quiet,-0.04538470527135812,True,-0.0315,sl,-0.04538470527135813,eod,-0.051500000000000004,sl,-0.0315,sl,-0.04538470527135813,eod
2025-06-04,KRW-MASK,high,bull_quiet,0.004659152500615939,True,0.004659152500615939,eod,0.004659152500615939,eod,0.004659152500615939,eod,0.004659152500615939,eod,0.004659152500615939,eod
2025-07-19,KRW-MASK,low,bull_quiet,0.061873253493014035,True,-0.0315,sl,0.061873253493014035,eod,0.0485,tp,-0.0315,sl,0.061873253493014035,eod
2025-07-20,KRW-MASK,mid,bull_quiet,-0.002907129455909928,True,-0.002907129455909928,eod,-0.002907129455909928,eod,-0.002907129455909928,eod,-0.002907129455909928,eod,-0.002907129455909928,eod
2025-10-10,KRW-MBL,high,bull_quiet,-0.22650000000000006,True,-0.0315,sl,-0.2265000000000001,eod,0.0485,tp,-0.0315,sl,-0.2265000000000001,eod
2025-06-04,KRW-ME,high,bull_quiet,-0.07246774193548383,True,0.0485,tp,-0.07246774193548383,eod,0.0485,tp,0.0985,tp,-0.07246774193548383,eod
2025-09-22,KRW-ME,mid,bull_quiet,0.05589299610894944,True,0.0485,tp,0.05589299610894943,eod,0.0485,tp,0.0985,tp,0.05589299610894943,eod
2025-09-23,KRW-ME,high,bull_quiet,-0.06601612903225812,True,0.0485,tp,-0.06601612903225812,eod,0.0485,tp,0.0985,tp,-0.06601612903225812,eod
2025-10-28,KRW-ME,high,bull_volatile,-0.08013695937090431,True,-0.0315,sl,-0.08013695937090431,eod,-0.051500000000000004,sl,-0.0315,sl,-0.08013695937090431,eod
2025-10-15,KRW-MED,low,bull_quiet,-0.06077051671732519,True,-0.0315,sl,-0.060770516717325196,eod,-0.051500000000000004,sl,-0.0315,sl,-0.060770516717325196,eod
2025-07-02,KRW-META,mid,bull_quiet,0.02382928064842954,True,-0.0315,sl,0.02382928064842954,eod,0.0485,tp,-0.0315,sl,0.02382928064842954,eod
2025-07-31,KRW-META,low,bull_quiet,-0.056893586005830894,True,-0.0315,sl,-0.05689358600583089,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05689358600583089,eod
2025-10-15,KRW-META,high,bull_quiet,-0.0751842105263158,True,0.0485,tp,-0.0751842105263158,eod,0.0485,tp,0.0985,tp,-0.0751842105263158,eod
2025-10-20,KRW-META,low,bull_quiet,-0.0340203252032521,True,0.0485,tp,-0.0340203252032521,eod,0.0485,tp,-0.0315,sl,-0.0340203252032521,eod
2025-06-01,KRW-MEW,low,bull_quiet,0.02627170347692981,True,0.02627170347692981,eod,0.02627170347692981,eod,0.02627170347692981,eod,0.02627170347692981,eod,0.02627170347692981,eod
2025-06-10,KRW-MEW,mid,bull_quiet,0.01869334049409216,True,-0.0315,sl,0.01869334049409216,eod,0.01869334049409216,eod,-0.0315,sl,0.01869334049409216,eod
2025-06-29,KRW-MEW,mid,bull_quiet,0.011317089452603403,True,-0.0315,sl,0.011317089452603403,eod,0.011317089452603403,eod,-0.0315,sl,0.011317089452603403,eod
2025-07-10,KRW-MEW,low,bull_quiet,0.07041867852604816,True,0.0485,tp,0.07041867852604816,eod,0.0485,tp,0.07041867852604816,eod,0.07041867852604816,eod
2025-07-11,KRW-MEW,low,bull_quiet,-0.022590047393364843,True,-0.0315,sl,-0.022590047393364843,eod,-0.051500000000000004,sl,-0.0315,sl,-0.022590047393364843,eod
2025-07-17,KRW-MEW,mid,bull_quiet,-0.0017018163471242392,True,0.0485,tp,-0.0017018163471242396,eod,0.0485,tp,0.0985,tp,-0.0017018163471242396,eod
2025-07-20,KRW-MEW,high,bull_quiet,0.02400091074681226,True,0.0485,tp,0.024000910746812265,eod,0.0485,tp,0.024000910746812265,eod,0.024000910746812265,eod
2025-09-09,KRW-MEW,mid,bull_quiet,-0.02082367149758452,True,-0.0315,sl,-0.020823671497584517,eod,-0.020823671497584517,eod,-0.0315,sl,-0.020823671497584517,eod
2025-09-14,KRW-MEW,mid,bull_quiet,-0.05096236559139794,True,-0.0315,sl,-0.05096236559139794,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05096236559139794,eod
2025-08-29,KRW-MINA,low,bull_quiet,-0.05092965779467679,True,-0.0315,sl,-0.050929657794676786,eod,-0.051500000000000004,sl,-0.0315,sl,-0.050929657794676786,eod
2025-11-02,KRW-MINA,high,bull_quiet,0.2368720930232558,True,0.0485,tp,0.2368720930232558,eod,0.0485,tp,0.0985,tp,0.2368720930232558,eod
2025-10-20,KRW-MIRA,low,bull_quiet,0.0028196544276458137,True,-0.0315,sl,0.0028196544276458137,eod,-0.051500000000000004,sl,-0.0315,sl,0.0028196544276458137,eod
2025-06-12,KRW-MLK,mid,bull_quiet,-0.04193234587670142,True,-0.0315,sl,-0.041932345876701416,eod,-0.051500000000000004,sl,-0.0315,sl,-0.041932345876701416,eod
2025-07-01,KRW-MLK,mid,bull_quiet,-0.057234684477199434,True,-0.0315,sl,-0.05723468447719943,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05723468447719943,eod
2025-07-12,KRW-MLK,low,bull_quiet,-0.001061211057481414,True,-0.0010612110574814136,eod,-0.0010612110574814136,eod,-0.0010612110574814136,eod,-0.0010612110574814136,eod,-0.0010612110574814136,eod
2025-08-06,KRW-MNT,high,bull_quiet,-0.05012745098039212,True,-0.0315,sl,-0.05012745098039212,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05012745098039212,eod
2025-08-08,KRW-MNT,high,bull_quiet,0.003334254143646355,True,0.0485,tp,0.003334254143646355,eod,0.0485,tp,0.003334254143646355,eod,0.003334254143646355,eod
2025-08-14,KRW-MNT,mid,bull_quiet,-0.00802741514360311,True,0.0485,tp,-0.00802741514360311,eod,0.0485,tp,-0.0315,sl,-0.00802741514360311,eod
2025-08-16,KRW-MNT,high,bull_quiet,0.13080035756853398,True,0.0485,tp,0.13080035756853398,eod,0.0485,tp,-0.0315,sl,0.13080035756853398,eod
2025-08-17,KRW-MNT,high,bull_quiet,-0.053660168598524786,True,-0.0315,sl,-0.05366016859852479,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05366016859852479,eod
2025-08-20,KRW-MNT,high,bull_quiet,-0.02112864721485413,True,-0.0315,sl,-0.021128647214854135,eod,-0.021128647214854135,eod,-0.0315,sl,-0.021128647214854135,eod
2025-09-10,KRW-MNT,high,bull_quiet,0.09211702127659566,True,0.0485,tp,0.09211702127659566,eod,0.0485,tp,0.0985,tp,0.09211702127659566,eod
2025-09-11,KRW-MNT,high,bull_quiet,0.10209922178988334,True,0.0485,tp,0.10209922178988334,eod,0.0485,tp,0.0985,tp,0.10209922178988334,eod
2025-09-12,KRW-MNT,high,bull_quiet,0.04962384310268836,True,-0.0315,sl,0.04962384310268836,eod,0.0485,tp,-0.0315,sl,0.04962384310268836,eod
2025-09-13,KRW-MNT,high,bull_quiet,-0.04342872117400414,True,-0.0315,sl,-0.04342872117400415,eod,-0.051500000000000004,sl,-0.0315,sl,-0.04342872117400415,eod
2025-09-17,KRW-MNT,high,bull_quiet,-0.02998885218827413,True,-0.0315,sl,-0.02998885218827413,eod,-0.051500000000000004,sl,-0.0315,sl,-0.02998885218827413,eod
2025-09-23,KRW-MNT,high,bull_quiet,0.01546969696969708,True,-0.0315,sl,0.01546969696969708,eod,-0.051500000000000004,sl,-0.0315,sl,0.01546969696969708,eod
2025-09-27,KRW-MNT,mid,bull_quiet,-0.028772727272727224,True,-0.028772727272727228,eod,-0.028772727272727228,eod,-0.028772727272727228,eod,-0.028772727272727228,eod,-0.028772727272727228,eod
2025-09-30,KRW-MNT,high,bull_quiet,-0.07887226277372267,True,-0.0315,sl,-0.07887226277372267,eod,-0.051500000000000004,sl,-0.0315,sl,-0.07887226277372267,eod
2025-10-02,KRW-MNT,mid,bull_quiet,0.03667642698295032,True,0.0485,tp,0.036676426982950316,eod,0.0485,tp,0.036676426982950316,eod,0.036676426982950316,eod
2025-10-06,KRW-MNT,high,bull_quiet,0.15902631578947363,True,0.0485,tp,0.15902631578947363,eod,0.0485,tp,0.0985,tp,0.15902631578947363,eod
2025-10-09,KRW-MNT,high,bull_quiet,-0.12166503352243424,True,0.0485,tp,-0.12166503352243424,eod,0.0485,tp,-0.0315,sl,-0.12166503352243424,eod
2025-10-20,KRW-MNT,low,bull_quiet,-0.0400567739653343,True,-0.0315,sl,-0.0400567739653343,eod,-0.051500000000000004,sl,-0.0315,sl,-0.0400567739653343,eod
2025-07-05,KRW-MOC,high,bull_quiet,-0.053996798975672285,True,-0.0315,sl,-0.05399679897567228,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05399679897567228,eod
2025-07-09,KRW-MOC,mid,bull_quiet,-0.02268963106378402,True,0.0485,tp,-0.02268963106378402,eod,0.0485,tp,-0.0315,sl,-0.02268963106378402,eod
2025-07-13,KRW-MOC,low,bull_quiet,-0.01727950767936043,True,-0.0315,sl,-0.01727950767936043,eod,-0.01727950767936043,eod,-0.0315,sl,-0.01727950767936043,eod
2025-07-31,KRW-MOC,mid,bull_quiet,-0.02031188118811883,True,0.0485,tp,-0.02031188118811883,eod,0.0485,tp,-0.02031188118811883,eod,-0.02031188118811883,eod
2025-06-03,KRW-MOCA,low,bull_quiet,-0.0064668874172185125,True,-0.0315,sl,-0.0064668874172185125,eod,-0.0064668874172185125,eod,-0.0315,sl,-0.0064668874172185125,eod
2025-06-24,KRW-MOCA,low,bull_quiet,0.0485155327741536,True,0.0485,tp,0.0485155327741536,eod,0.0485,tp,0.0985,tp,0.0485155327741536,eod
2025-07-08,KRW-MOCA,low,bull_quiet,-0.002305801772763903,True,0.0485,tp,-0.0023058017727639033,eod,0.0485,tp,-0.0023058017727639033,eod,-0.0023058017727639033,eod
2025-07-14,KRW-MOCA,low,bull_quiet,0.006443512797881747,True,-0.0315,sl,0.006443512797881747,eod,0.006443512797881747,eod,-0.0315,sl,0.006443512797881747,eod
2025-07-21,KRW-MOCA,low,bull_quiet,0.0625066500415628,True,0.0485,tp,0.0625066500415628,eod,0.0485,tp,0.0625066500415628,eod,0.0625066500415628,eod
2025-07-25,KRW-MOCA,mid,bull_quiet,-0.032775720164609,True,-0.0315,sl,-0.032775720164609,eod,-0.051500000000000004,sl,-0.0315,sl,-0.032775720164609,eod
2025-09-24,KRW-MOCA,mid,bull_quiet,0.01973356926188058,True,-0.0315,sl,0.01973356926188058,eod,0.01973356926188058,eod,-0.0315,sl,0.01973356926188058,eod
2025-10-09,KRW-MOCA,mid,bull_quiet,0.03519724770642202,True,-0.0315,sl,0.03519724770642202,eod,0.03519724770642202,eod,-0.0315,sl,0.03519724770642202,eod
2025-10-13,KRW-MOCA,low,bull_quiet,0.018389502762430843,True,0.018389502762430843,eod,0.018389502762430843,eod,0.018389502762430843,eod,0.018389502762430843,eod,0.018389502762430843,eod
2025-11-01,KRW-MOCA,low,bull_quiet,0.06947591888466415,True,0.0485,tp,0.06947591888466415,eod,0.0485,tp,0.06947591888466415,eod,0.06947591888466415,eod
2025-11-02,KRW-MOCA,mid,bull_quiet,0.057671597633136173,True,0.0485,tp,0.057671597633136173,eod,0.0485,tp,0.057671597633136173,eod,0.057671597633136173,eod
2025-07-10,KRW-MOODENG,low,bull_quiet,0.10843740219092339,True,0.0485,tp,0.1084374021909234,eod,0.0485,tp,0.0985,tp,0.1084374021909234,eod
2025-07-11,KRW-MOODENG,low,bull_quiet,-0.09199295774647881,True,-0.0315,sl,-0.09199295774647881,eod,0.0485,tp,-0.0315,sl,-0.09199295774647881,eod
2025-07-22,KRW-MOODENG,mid,bull_quiet,-0.056935119231960325,True,-0.0315,sl,-0.05693511923196032,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05693511923196032,eod
2025-07-26,KRW-MOODENG,low,bull_quiet,-0.02300158618258713,True,-0.02300158618258713,eod,-0.02300158618258713,eod,-0.02300158618258713,eod,-0.02300158618258713,eod,-0.02300158618258713,eod
2025-08-09,KRW-MOODENG,low,bull_quiet,0.023396265560165885,True,0.0485,tp,0.023396265560165885,eod,0.0485,tp,0.0985,tp,0.023396265560165885,eod
2025-09-13,KRW-MOODENG,high,bull_quiet,0.17428125,True,-0.0315,sl,0.17428125,eod,0.0485,tp,-0.0315,sl,0.17428125,eod
2025-09-14,KRW-MOODENG,high,bull_quiet,-0.02143355481727577,True,-0.0315,sl,-0.02143355481727577,eod,-0.051500000000000004,sl,-0.0315,sl,-0.02143355481727577,eod
2025-09-17,KRW-MOODENG,low,bull_quiet,-0.03157518796992481,True,-0.0315,sl,-0.03157518796992481,eod,-0.051500000000000004,sl,-0.0315,sl,-0.03157518796992481,eod
2025-09-27,KRW-MOODENG,low,bull_quiet,-0.024541474654377893,True,-0.0315,sl,-0.024541474654377893,eod,-0.024541474654377893,eod,-0.0315,sl,-0.024541474654377893,eod
2025-09-29,KRW-MOODENG,mid,bull_quiet,-0.055311659192825165,True,-0.0315,sl,-0.05531165919282516,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05531165919282516,eod
2025-10-03,KRW-MOODENG,low,bull_quiet,0.0028478260869564957,True,-0.0315,sl,0.0028478260869564966,eod,0.0028478260869564966,eod,-0.0315,sl,0.0028478260869564966,eod
2025-10-13,KRW-MOODENG,low,bull_quiet,-0.011971204188481686,True,-0.0315,sl,-0.011971204188481686,eod,-0.051500000000000004,sl,-0.0315,sl,-0.011971204188481686,eod
2025-06-08,KRW-MOVE,low,bull_quiet,-0.005490024937655878,True,-0.005490024937655878,eod,-0.005490024937655878,eod,-0.005490024937655878,eod,-0.005490024937655878,eod,-0.005490024937655878,eod
2025-06-10,KRW-MOVE,mid,bull_quiet,0.05216308912739148,True,0.0485,tp,0.05216308912739148,eod,0.0485,tp,0.05216308912739148,eod,0.05216308912739148,eod
2025-06-11,KRW-MOVE,mid,bull_quiet,-0.052759390190013356,True,0.0485,tp,-0.052759390190013356,eod,0.0485,tp,-0.0315,sl,-0.052759390190013356,eod
2025-06-14,KRW-MOVE,mid,bull_quiet,-0.027263358778626012,True,-0.0315,sl,-0.027263358778626012,eod,-0.027263358778626012,eod,-0.0315,sl,-0.027263358778626012,eod
2025-06-24,KRW-MOVE,high,bull_quiet,-0.0780902206836867,True,-0.0315,sl,-0.0780902206836867,eod,-0.051500000000000004,sl,-0.0315,sl,-0.0780902206836867,eod
2025-06-26,KRW-MOVE,high,bull_quiet,0.04793913585375981,True,-0.0315,sl,0.04793913585375981,eod,0.0485,tp,-0.0315,sl,0.04793913585375981,eod
2025-06-27,KRW-MOVE,high,bull_quiet,0.009205789056304483,True,-0.0315,sl,0.009205789056304483,eod,-0.051500000000000004,sl,-0.0315,sl,0.009205789056304483,eod
2025-07-19,KRW-MOVE,low,bull_quiet,-0.004622212310437078,True,-0.0315,sl,-0.004622212310437078,eod,-0.004622212310437078,eod,-0.0315,sl,-0.004622212310437078,eod
2025-09-14,KRW-MTL,low,bull_quiet,-0.03327570093457949,True,-0.0315,sl,-0.03327570093457949,eod,-0.03327570093457949,eod,-0.0315,sl,-0.03327570093457949,eod
2025-09-19,KRW-NEAR,high,bull_quiet,-0.007625226860254073,True,0.0485,tp,-0.007625226860254073,eod,0.0485,tp,-0.007625226860254073,eod,-0.007625226860254073,eod
2025-08-22,KRW-NEO,high,bull_quiet,0.030500000000000027,True,-0.0315,sl,0.030500000000000027,eod,0.0485,tp,-0.0315,sl,0.030500000000000027,eod
2025-08-25,KRW-NEO,high,bull_quiet,-0.043282729805013964,True,0.0485,tp,-0.043282729805013964,eod,0.0485,tp,0.0985,tp,-0.043282729805013964,eod
2025-07-23,KRW-NEWT,mid,bull_quiet,0.1316188417454252,True,0.0485,tp,0.1316188417454252,eod,0.0485,tp,-0.0315,sl,0.1316188417454252,eod
2025-07-24,KRW-NEWT,high,bull_quiet,0.3921868239049478,True,-0.0315,sl,0.3921868239049478,eod,-0.051500000000000004,sl,-0.0315,sl,0.3921868239049478,eod
2025-07-25,KRW-NEWT,high,bull_quiet,-0.24646815286624202,True,-0.0315,sl,-0.24646815286624196,eod,-0.051500000000000004,sl,-0.0315,sl,-0.24646815286624196,eod
2025-08-05,KRW-NEWT,low,bull_quiet,-0.03318316831683171,True,0.0485,tp,-0.03318316831683171,eod,0.0485,tp,-0.0315,sl,-0.03318316831683171,eod
2025-08-21,KRW-NEWT,low,bull_quiet,-0.031944964871194415,True,-0.0315,sl,-0.031944964871194415,eod,-0.031944964871194415,eod,-0.0315,sl,-0.031944964871194415,eod
2025-10-02,KRW-NEWT,low,bull_quiet,0.001878378378378288,True,0.0018783783783782883,eod,0.0018783783783782883,eod,0.0018783783783782883,eod,0.0018783783783782883,eod,0.0018783783783782883,eod
2025-06-04,KRW-NXPC,low,bull_quiet,-0.12116604823747684,True,-0.0315,sl,-0.12116604823747684,eod,-0.051500000000000004,sl,-0.0315,sl,-0.12116604823747684,eod
2025-06-08,KRW-NXPC,low,bull_quiet,-0.05032062534284149,True,-0.0315,sl,-0.050320625342841485,eod,-0.051500000000000004,sl,-0.0315,sl,-0.050320625342841485,eod
2025-06-10,KRW-NXPC,mid,bull_quiet,-0.03577109974424547,True,-0.0315,sl,-0.03577109974424547,eod,-0.051500000000000004,sl,-0.0315,sl,-0.03577109974424547,eod
2025-06-13,KRW-NXPC,high,bull_quiet,-0.09005721393034821,True,-0.0315,sl,-0.09005721393034821,eod,-0.051500000000000004,sl,-0.0315,sl,-0.09005721393034821,eod
2025-07-24,KRW-NXPC,mid,bull_quiet,0.03676199740596637,True,-0.0315,sl,0.03676199740596636,eod,0.0485,tp,-0.0315,sl,0.03676199740596636,eod
2025-09-14,KRW-NXPC,mid,bull_quiet,-0.051165711556829085,True,-0.0315,sl,-0.051165711556829085,eod,-0.051500000000000004,sl,-0.0315,sl,-0.051165711556829085,eod
2025-10-26,KRW-NXPC,mid,bull_quiet,0.027697080291970766,True,0.027697080291970766,eod,0.027697080291970766,eod,0.027697080291970766,eod,0.027697080291970766,eod,0.027697080291970766,eod
2025-07-23,KRW-ONDO,low,bull_quiet,-0.09252646868947703,True,-0.0315,sl,-0.09252646868947706,eod,-0.051500000000000004,sl,-0.0315,sl,-0.09252646868947706,eod
2025-09-03,KRW-ONDO,mid,bull_quiet,-0.012863636363636353,True,-0.012863636363636353,eod,-0.012863636363636353,eod,-0.012863636363636353,eod,-0.012863636363636353,eod,-0.012863636363636353,eod
2025-09-11,KRW-ONDO,mid,bull_quiet,0.05113157894736836,True,0.0485,tp,0.05113157894736836,eod,0.0485,tp,0.05113157894736836,eod,0.05113157894736836,eod
2025-09-12,KRW-ONDO,mid,bull_quiet,0.017166666666666608,True,0.0485,tp,0.017166666666666608,eod,0.0485,tp,0.017166666666666608,eod,0.017166666666666608,eod
2025-08-26,KRW-ONG,high,bull_quiet,-0.08423381294964033,True,-0.0315,sl,-0.08423381294964033,eod,-0.051500000000000004,sl,-0.0315,sl,-0.08423381294964033,eod
2025-08-25,KRW-ONT,high,bull_quiet,0.22719955156950677,True,-0.0315,sl,0.22719955156950672,eod,0.0485,tp,-0.0315,sl,0.22719955156950672,eod
2025-08-26,KRW-ONT,high,bull_quiet,-0.11463868613138689,True,-0.0315,sl,-0.11463868613138689,eod,-0.051500000000000004,sl,-0.0315,sl,-0.11463868613138689,eod
2025-08-05,KRW-OP,low,bull_quiet,-0.05750814663951114,True,-0.0315,sl,-0.05750814663951115,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05750814663951115,eod
2025-08-08,KRW-OP,low,bull_quiet,0.05123833671399597,True,0.0485,tp,0.05123833671399597,eod,0.0485,tp,0.05123833671399597,eod,0.05123833671399597,eod
2025-08-09,KRW-OP,mid,bull_quiet,0.06869230769230768,True,0.0485,tp,0.06869230769230766,eod,0.0485,tp,0.06869230769230766,eod,0.06869230769230766,eod
2025-08-10,KRW-OP,mid,bull_quiet,-0.02845417789757415,True,-0.0315,sl,-0.02845417789757415,eod,-0.051500000000000004,sl,-0.0315,sl,-0.02845417789757415,eod
2025-08-14,KRW-OP,high,bull_quiet,-0.12250840336134455,True,-0.0315,sl,-0.12250840336134455,eod,-0.051500000000000004,sl,-0.0315,sl,-0.12250840336134455,eod
2025-08-21,KRW-OP,low,bull_quiet,-0.013357707509881463,True,-0.013357707509881465,eod,-0.013357707509881465,eod,-0.013357707509881465,eod,-0.013357707509881465,eod,-0.013357707509881465,eod
2025-08-23,KRW-OP,mid,bull_quiet,0.02977874885004589,True,-0.0315,sl,0.02977874885004589,eod,0.0485,tp,-0.0315,sl,0.02977874885004589,eod
2025-09-03,KRW-OP,low,bull_quiet,0.006580808080808133,True,0.006580808080808133,eod,0.006580808080808133,eod,0.006580808080808133,eod,0.006580808080808133,eod,0.006580808080808133,eod
2025-09-14,KRW-OPEN,low,bull_quiet,0.004998194945848468,True,-0.0315,sl,0.004998194945848468,eod,0.0485,tp,-0.0315,sl,0.004998194945848468,eod
2025-10-04,KRW-OPEN,mid,bull_quiet,-0.13310854893138363,True,-0.0315,sl,-0.13310854893138363,eod,-0.051500000000000004,sl,-0.0315,sl,-0.13310854893138363,eod
2025-10-06,KRW-OPEN,high,bull_quiet,0.03488497652582151,True,-0.0315,sl,0.03488497652582151,eod,-0.051500000000000004,sl,-0.0315,sl,0.03488497652582151,eod
2025-10-21,KRW-OPEN,low,bull_quiet,0.010977718360071278,True,0.0485,tp,0.010977718360071278,eod,0.0485,tp,0.0985,tp,0.010977718360071278,eod
2025-06-13,KRW-ORBS,mid,bull_quiet,0.15972233930453114,True,0.0485,tp,0.1597223393045311,eod,0.0485,tp,0.0985,tp,0.1597223393045311,eod
2025-06-14,KRW-ORBS,high,bull_quiet,-0.06078614640048401,True,-0.0315,sl,-0.06078614640048402,eod,-0.051500000000000004,sl,-0.0315,sl,-0.06078614640048402,eod
2025-06-17,KRW-ORBS,low,bull_quiet,-0.023549286640726363,True,-0.0315,sl,-0.023549286640726363,eod,-0.051500000000000004,sl,-0.0315,sl,-0.023549286640726363,eod
2025-06-19,KRW-ORBS,low,bull_quiet,0.08533206106870234,True,0.0485,tp,0.08533206106870234,eod,0.0485,tp,0.0985,tp,0.08533206106870234,eod
2025-06-20,KRW-ORBS,high,bull_quiet,-0.07709331966012306,True,-0.0315,sl,-0.07709331966012306,eod,-0.051500000000000004,sl,-0.0315,sl,-0.07709331966012306,eod
2025-06-23,KRW-ORBS,mid,bull_quiet,-0.024763124803520886,True,-0.0315,sl,-0.024763124803520886,eod,-0.051500000000000004,sl,-0.0315,sl,-0.024763124803520886,eod
2025-07-14,KRW-ORCA,low,bull_quiet,0.07831976182813,True,0.0485,tp,0.07831976182813,eod,0.0485,tp,0.0985,tp,0.07831976182813,eod
2025-07-15,KRW-ORCA,mid,bull_quiet,0.05818367651447326,True,0.0485,tp,0.05818367651447326,eod,0.0485,tp,0.0985,tp,0.05818367651447326,eod
2025-07-16,KRW-ORCA,mid,bull_quiet,-0.02659870276367743,True,-0.0315,sl,-0.02659870276367743,eod,-0.02659870276367743,eod,-0.0315,sl,-0.02659870276367743,eod
2025-07-22,KRW-ORCA,low,bull_quiet,-0.030804029304029312,True,-0.0315,sl,-0.030804029304029312,eod,-0.051500000000000004,sl,-0.0315,sl,-0.030804029304029312,eod
2025-08-08,KRW-ORCA,mid,bull_quiet,0.19420477918935267,True,0.0485,tp,0.1942047791893527,eod,0.0485,tp,0.0985,tp,0.1942047791893527,eod
2025-10-14,KRW-ORCA,low,bull_quiet,-0.051092894152479695,True,-0.0315,sl,-0.051092894152479695,eod,-0.051500000000000004,sl,-0.0315,sl,-0.051092894152479695,eod
2025-06-17,KRW-PENDLE,mid,bull_quiet,-0.02329349767774208,True,-0.0315,sl,-0.02329349767774208,eod,-0.051500000000000004,sl,-0.0315,sl,-0.02329349767774208,eod
2025-07-19,KRW-PENDLE,mid,bull_quiet,-0.002153701585226373,True,-0.002153701585226374,eod,-0.002153701585226374,eod,-0.002153701585226374,eod,-0.002153701585226374,eod,-0.002153701585226374,eod
2025-08-09,KRW-PENDLE,high,bull_quiet,0.04897106325706596,True,0.0485,tp,0.04897106325706596,eod,0.0485,tp,0.04897106325706596,eod,0.04897106325706596,eod
2025-09-06,KRW-PENDLE,mid,bull_quiet,-0.02866981132075469,True,-0.02866981132075469,eod,-0.02866981132075469,eod,-0.02866981132075469,eod,-0.02866981132075469,eod,-0.02866981132075469,eod
2025-09-12,KRW-PENDLE,mid,bull_quiet,-0.01897311827956988,True,-0.0315,sl,-0.01897311827956988,eod,-0.01897311827956988,eod,-0.0315,sl,-0.01897311827956988,eod
2025-06-02,KRW-PENGU,low,bull_quiet,-0.003465923984272533,True,-0.0315,sl,-0.003465923984272533,eod,-0.051500000000000004,sl,-0.0315,sl,-0.003465923984272533,eod
2025-06-08,KRW-PENGU,low,bull_quiet,-0.025751069900142698,True,-0.0315,sl,-0.025751069900142698,eod,-0.025751069900142698,eod,-0.0315,sl,-0.025751069900142698,eod
2025-06-10,KRW-PENGU,low,bull_quiet,0.11900599201065236,True,0.0485,tp,0.11900599201065237,eod,0.0485,tp,0.0985,tp,0.11900599201065237,eod
2025-06-11,KRW-PENGU,high,bull_quiet,-0.07993137254901955,True,-0.0315,sl,-0.07993137254901955,eod,-0.051500000000000004,sl,-0.0315,sl,-0.07993137254901955,eod
